DogID,Weight (kg),Date,Hour,Behaviour Pattern,Activity Level (steps),Heart Rate (bpm),Calorie Burn,Temperature (C),Food Intake (calories),Water Intake (ml),Breathing Rate (breaths/min),Barking Frequency
CANINE001,7.4256,21-10-2022,3,Sleeping,0,107,1.0,24.8,0.0,0.0,18,None
CANINE001,7.4256,21-10-2022,4,Sleeping,0,107,3.0,25.6,0.0,0.0,16,None
CANINE001,7.4256,21-10-2022,5,Sleeping,0,111,1.0,26.0,0.0,0.0,16,None
CANINE001,7.4256,21-10-2022,6,Sleeping,0,110,2.0,24.8,0.0,0.0,20,None
CANINE001,7.4256,21-10-2022,7,Sleeping,0,105,3.0,27.3,0.0,0.0,17,None
CANINE001,7.4256,21-10-2022,8,Eating,240,103,8.1,27.1,166.0,134.0,18,None
CANINE001,7.4256,21-10-2022,9,Walking,2164,137,65.3,32.9,0.0,0.0,25,High
CANINE001,7.4256,21-10-2022,10,Normal,383,113,12.4,26.8,0.0,64.9,23,Low
CANINE001,7.4256,21-10-2022,11,Sleeping,0,103,1.0,24.8,0.0,0.0,17,None
CANINE001,7.4256,21-10-2022,12,Playing,674,113,23.0,29.9,0.0,0.0,31,High
CANINE001,7.4256,21-10-2022,13,Normal,324,112,10.6,26.6,0.0,15.8,27,None
CANINE001,7.4256,21-10-2022,14,Sleeping,0,111,2.0,25.8,0.0,0.0,20,None
CANINE001,7.4256,21-10-2022,15,Sleeping,0,101,1.0,26.9,0.0,0.0,19,None
CANINE001,7.4256,21-10-2022,16,Sleeping,0,106,3.0,25.0,0.0,0.0,16,None
CANINE001,7.4256,21-10-2022,17,Eating,209,106,7.2,29.2,207.7,143.1,21,None
CANINE001,7.4256,21-10-2022,18,Sleeping,0,113,3.0,27.3,0.0,0.0,15,None
CANINE001,7.4256,21-10-2022,19,Playing,635,133,20.9,29.0,0.0,0.0,31,High
CANINE001,7.4256,21-10-2022,20,Walking,2666,128,82.2,28.8,0.0,0.0,34,Low
CANINE001,7.4256,21-10-2022,21,Normal,378,103,14.2,28.6,0.0,42.5,24,Low
CANINE001,7.4256,21-10-2022,22,Sleeping,0,109,1.0,25.8,0.0,0.0,19,None
CANINE001,7.4256,21-10-2022,23,Sleeping,0,105,2.0,24.5,0.0,0.0,20,None
CANINE001,7.4386,22-10-2022,0,Sleeping,0,108,3.0,27.0,0.0,0.0,19,None
CANINE001,7.4386,22-10-2022,1,Sleeping,0,107,2.0,27.1,0.0,0.0,19,None
CANINE001,7.4386,22-10-2022,2,Sleeping,0,106,3.0,26.8,0.0,0.0,15,None
CANINE001,7.4386,22-10-2022,3,Sleeping,0,110,3.0,25.6,0.0,0.0,16,None
CANINE001,7.4386,22-10-2022,4,Sleeping,0,103,2.0,25.9,0.0,0.0,20,None
CANINE001,7.4386,22-10-2022,5,Sleeping,0,104,3.0,25.2,0.0,0.0,20,None
CANINE001,7.4386,22-10-2022,6,Sleeping,0,106,1.0,27.2,0.0,0.0,15,None
CANINE001,7.4386,22-10-2022,7,Sleeping,0,107,3.0,26.2,0.0,0.0,17,None
CANINE001,7.4386,22-10-2022,8,Sleeping,0,107,2.0,26.7,0.0,0.0,18,None
CANINE001,7.4386,22-10-2022,9,Sleeping,0,111,2.0,26.3,0.0,0.0,19,None
CANINE001,7.4386,22-10-2022,10,Walking,2953,112,89.9,32.6,0.0,0.0,33,Medium
CANINE001,7.4386,22-10-2022,11,Eating,204,107,7.1,29.3,107.4,134.0,23,None
CANINE001,7.4386,22-10-2022,12,Normal,300,104,10.9,26.6,0.0,13.2,19,None
CANINE001,7.4386,22-10-2022,13,Playing,1032,133,32.7,30.4,0.0,0.0,27,Low
CANINE001,7.4386,22-10-2022,14,Normal,296,109,10.8,26.7,0.0,51.1,17,Low
CANINE001,7.4386,22-10-2022,15,Walking,2228,114,67.3,29.7,0.0,0.0,29,Low
CANINE001,7.4386,22-10-2022,16,Walking,2829,134,87.2,32.5,0.0,0.0,39,None
CANINE001,7.4386,22-10-2022,17,Playing,602,126,19.9,31.1,0.0,0.0,26,Low
CANINE001,7.4386,22-10-2022,18,Normal,150,102,6.5,27.0,0.0,37.0,24,Low
CANINE001,7.4386,22-10-2022,19,Eating,236,102,9.0,27.8,131.3,105.0,22,None
CANINE001,7.4386,22-10-2022,20,Normal,387,110,13.5,27.1,0.0,66.1,23,Low
CANINE001,7.4386,22-10-2022,21,Normal,537,115,19.0,24.8,0.0,45.6,17,Low
CANINE001,7.4386,22-10-2022,22,Playing,1005,135,31.9,29.8,0.0,0.0,24,Medium
CANINE001,7.4386,22-10-2022,23,Sleeping,0,109,1.0,27.1,0.0,0.0,15,None
CANINE001,7.4136,23-10-2022,0,Sleeping,0,105,2.0,27.0,0.0,0.0,19,None
CANINE001,7.4136,23-10-2022,1,Sleeping,0,106,3.0,27.4,0.0,0.0,17,None
CANINE001,7.4136,23-10-2022,2,Sleeping,0,106,1.0,24.6,0.0,0.0,15,None
CANINE001,7.4136,23-10-2022,3,Sleeping,0,109,2.0,25.7,0.0,0.0,16,None
CANINE001,7.4136,23-10-2022,4,Sleeping,0,113,3.0,25.7,0.0,0.0,17,None
CANINE001,7.4136,23-10-2022,5,Sleeping,0,110,2.0,25.2,0.0,0.0,18,None
CANINE001,7.4136,23-10-2022,6,Sleeping,0,105,1.0,25.9,0.0,0.0,16,None
CANINE001,7.4136,23-10-2022,7,Sleeping,0,109,2.0,26.7,0.0,0.0,17,None
CANINE001,7.4136,23-10-2022,8,Sleeping,0,112,2.0,25.7,0.0,0.0,18,None
CANINE001,7.4136,23-10-2022,9,Walking,2606,120,79.3,31.0,0.0,0.0,38,Medium
CANINE001,7.4136,23-10-2022,10,Normal,313,112,11.3,28.9,0.0,25.0,20,Low
CANINE001,7.4136,23-10-2022,11,Eating,318,111,12.4,26.8,111.8,122.0,16,None
CANINE001,7.4136,23-10-2022,12,Normal,394,112,12.7,27.0,0.0,50.7,21,Low
CANINE001,7.4136,23-10-2022,13,Normal,326,115,10.7,27.9,0.0,11.3,23,None
CANINE001,7.4136,23-10-2022,14,Normal,405,110,13.0,25.3,0.0,24.1,22,Low
CANINE001,7.4136,23-10-2022,15,Walking,1899,134,59.3,34.3,0.0,0.0,25,None
CANINE001,7.4136,23-10-2022,16,Walking,2111,118,63.6,30.2,0.0,0.0,28,Medium
CANINE001,7.4136,23-10-2022,17,Walking,1308,117,40.8,30.0,0.0,0.0,29,Medium
CANINE001,7.4136,23-10-2022,18,Normal,295,106,9.7,27.3,0.0,13.7,22,Low
CANINE001,7.4136,23-10-2022,19,Eating,173,103,8.1,27.3,121.8,102.2,27,None
CANINE001,7.4136,23-10-2022,20,Normal,286,112,9.5,27.0,0.0,17.4,26,None
CANINE001,7.4136,23-10-2022,21,Eating,141,114,5.2,27.4,152.1,70.3,21,None
CANINE001,7.4136,23-10-2022,22,Normal,263,109,10.8,25.3,0.0,24.1,23,None
CANINE001,7.4136,23-10-2022,23,Sleeping,0,109,2.0,24.9,0.0,0.0,15,None
CANINE001,7.4161,24-10-2022,0,Sleeping,0,108,1.0,27.2,0.0,0.0,20,None
CANINE001,7.4161,24-10-2022,1,Sleeping,0,101,3.0,25.1,0.0,0.0,19,None
CANINE001,7.4161,24-10-2022,2,Sleeping,0,104,2.0,25.0,0.0,0.0,20,None
CANINE001,7.4161,24-10-2022,3,Sleeping,0,104,2.0,25.3,0.0,0.0,16,None
CANINE001,7.4161,24-10-2022,4,Sleeping,0,110,2.0,25.5,0.0,0.0,20,None
CANINE001,7.4161,24-10-2022,5,Sleeping,0,110,2.0,26.6,0.0,0.0,19,None
CANINE001,7.4161,24-10-2022,6,Sleeping,0,111,1.0,25.6,0.0,0.0,19,None
CANINE001,7.4161,24-10-2022,7,Sleeping,0,108,2.0,24.6,0.0,0.0,20,None
CANINE001,7.4161,24-10-2022,8,Sleeping,0,111,1.0,24.8,0.0,0.0,17,None
CANINE001,7.4161,24-10-2022,9,Eating,154,115,5.6,27.3,154.8,42.8,16,None
CANINE001,7.4161,24-10-2022,10,Walking,2101,114,64.3,33.4,0.0,0.0,35,Low
CANINE001,7.4161,24-10-2022,11,Sleeping,0,111,3.0,25.1,0.0,0.0,17,None
CANINE001,7.4161,24-10-2022,12,Playing,1003,129,32.8,31.7,0.0,0.0,31,High
CANINE001,7.4161,24-10-2022,13,Normal,473,102,15.0,29.0,0.0,35.9,18,None
CANINE001,7.4161,24-10-2022,14,Normal,228,108,8.8,28.9,0.0,36.7,19,None
CANINE001,7.4161,24-10-2022,15,Normal,362,111,11.7,24.6,0.0,47.4,27,None
CANINE001,7.4161,24-10-2022,16,Normal,345,112,11.2,26.7,0.0,29.0,24,Low
CANINE001,7.4161,24-10-2022,17,Eating,213,108,9.3,28.1,206.0,33.4,19,None
CANINE001,7.4161,24-10-2022,18,Normal,303,108,12.0,27.7,0.0,61.5,19,None
CANINE001,7.4161,24-10-2022,19,Sleeping,0,112,1.0,27.4,0.0,0.0,19,None
CANINE001,7.4161,24-10-2022,20,Walking,1864,121,57.3,34.5,0.0,0.0,30,Medium
CANINE001,7.4161,24-10-2022,21,Playing,1017,121,32.2,30.8,0.0,0.0,23,Low
CANINE001,7.4161,24-10-2022,22,Normal,540,106,17.0,26.6,0.0,2.7,25,Low
CANINE001,7.4161,24-10-2022,23,Sleeping,0,106,2.0,24.7,0.0,0.0,15,None
CANINE001,7.4241,25-10-2022,0,Sleeping,0,105,2.0,26.8,0.0,0.0,19,None
CANINE001,7.4241,25-10-2022,1,Sleeping,0,103,3.0,25.1,0.0,0.0,20,None
CANINE001,7.4241,25-10-2022,2,Sleeping,0,111,2.0,25.5,0.0,0.0,18,None
CANINE001,7.4241,25-10-2022,3,Sleeping,0,112,1.0,25.1,0.0,0.0,19,None
CANINE001,7.4241,25-10-2022,4,Sleeping,0,112,2.0,26.6,0.0,0.0,20,None
CANINE001,7.4241,25-10-2022,5,Sleeping,0,105,3.0,26.3,0.0,0.0,18,None
CANINE001,7.4241,25-10-2022,6,Sleeping,0,105,2.0,24.7,0.0,0.0,20,None
CANINE001,7.4241,25-10-2022,7,Sleeping,0,103,2.0,25.3,0.0,0.0,19,None
CANINE001,7.4241,25-10-2022,8,Eating,186,111,8.5,25.6,154.2,105.3,23,None
CANINE001,7.4241,25-10-2022,9,Walking,1816,130,55.9,32.9,0.0,0.0,30,High
CANINE001,7.4241,25-10-2022,10,Normal,352,111,12.5,26.5,0.0,50.0,19,Low
CANINE001,7.4241,25-10-2022,11,Normal,392,106,14.6,25.7,0.0,21.9,20,None
CANINE001,7.4241,25-10-2022,12,Playing,584,119,18.3,30.3,0.0,0.0,29,High
CANINE001,7.4241,25-10-2022,13,Playing,947,123,30.1,29.6,0.0,0.0,25,Medium
CANINE001,7.4241,25-10-2022,14,Normal,345,109,11.2,25.6,0.0,60.3,25,None
CANINE001,7.4241,25-10-2022,15,Normal,421,111,15.5,24.7,0.0,30.4,20,None
CANINE001,7.4241,25-10-2022,16,Normal,275,112,9.2,26.4,0.0,65.7,19,Low
CANINE001,7.4241,25-10-2022,17,Eating,311,107,10.2,27.9,198.0,80.2,17,None
CANINE001,7.4241,25-10-2022,18,Normal,267,109,8.9,26.9,0.0,25.3,26,None
CANINE001,7.4241,25-10-2022,19,Walking,2563,130,77.1,30.2,0.0,0.0,29,High
CANINE001,7.4241,25-10-2022,20,Sleeping,0,104,3.0,25.2,0.0,0.0,18,None
CANINE001,7.4241,25-10-2022,21,Sleeping,0,104,2.0,27.0,0.0,0.0,16,None
CANINE001,7.4241,25-10-2022,22,Sleeping,0,109,3.0,25.3,0.0,0.0,17,None
CANINE001,7.4241,25-10-2022,23,Sleeping,0,103,3.0,26.4,0.0,0.0,16,None
CANINE001,7.4309,26-10-2022,0,Sleeping,0,108,3.0,26.0,0.0,0.0,19,None
CANINE001,7.4309,26-10-2022,1,Sleeping,0,111,1.0,25.3,0.0,0.0,18,None
CANINE001,7.4309,26-10-2022,2,Sleeping,0,109,3.0,25.4,0.0,0.0,17,None
CANINE001,7.4309,26-10-2022,3,Sleeping,0,102,1.0,25.5,0.0,0.0,20,None
CANINE001,7.4309,26-10-2022,4,Sleeping,0,107,3.0,27.4,0.0,0.0,19,None
CANINE001,7.4309,26-10-2022,5,Sleeping,0,108,3.0,25.7,0.0,0.0,15,None
CANINE001,7.4309,26-10-2022,6,Sleeping,0,102,1.0,27.1,0.0,0.0,18,None
CANINE001,7.4309,26-10-2022,7,Eating,273,109,10.1,26.0,123.5,67.2,21,None
CANINE001,7.4309,26-10-2022,8,Walking,1653,124,52.1,32.0,0.0,0.0,24,None
CANINE001,7.4309,26-10-2022,9,Playing,732,128,24.8,28.1,0.0,0.0,29,Low
CANINE001,7.4309,26-10-2022,10,Normal,581,114,18.3,25.9,0.0,5.8,23,None
CANINE001,7.4309,26-10-2022,11,Normal,407,113,13.1,26.1,0.0,53.3,25,Low
CANINE001,7.4309,26-10-2022,12,Normal,214,105,8.4,28.5,0.0,58.3,22,Low
CANINE001,7.4309,26-10-2022,13,Sleeping,0,103,1.0,25.5,0.0,0.0,20,None
CANINE001,7.4309,26-10-2022,14,Normal,315,115,12.4,26.1,0.0,8.1,25,Low
CANINE001,7.4309,26-10-2022,15,Normal,334,108,10.9,25.1,0.0,0.4,19,None
CANINE001,7.4309,26-10-2022,16,Eating,362,107,12.8,26.5,163.1,52.5,24,None
CANINE001,7.4309,26-10-2022,17,Playing,1554,129,48.2,30.3,0.0,0.0,37,Medium
CANINE001,7.4309,26-10-2022,18,Normal,591,106,18.6,27.3,0.0,41.9,21,Low
CANINE001,7.4309,26-10-2022,19,Playing,746,127,25.2,31.8,0.0,0.0,31,Low
CANINE001,7.4309,26-10-2022,20,Walking,1659,122,51.3,34.7,0.0,0.0,31,None
CANINE001,7.4309,26-10-2022,21,Normal,288,113,11.6,25.7,0.0,10.4,25,None
CANINE001,7.4309,26-10-2022,22,Sleeping,0,110,3.0,25.9,0.0,0.0,15,None
CANINE001,7.4309,26-10-2022,23,Sleeping,0,103,3.0,25.0,0.0,0.0,18,None
CANINE001,7.424,27-10-2022,0,Sleeping,0,103,1.0,27.4,0.0,0.0,17,None
CANINE001,7.424,27-10-2022,1,Sleeping,0,103,1.0,25.8,0.0,0.0,19,None
CANINE001,7.424,27-10-2022,2,Sleeping,0,110,1.0,27.4,0.0,0.0,18,None
CANINE001,7.424,27-10-2022,3,Sleeping,0,105,3.0,25.9,0.0,0.0,15,None
CANINE001,7.424,27-10-2022,4,Sleeping,0,101,3.0,25.7,0.0,0.0,20,None
CANINE001,7.424,27-10-2022,5,Sleeping,0,103,3.0,27.3,0.0,0.0,20,None
CANINE001,7.424,27-10-2022,6,Sleeping,0,111,2.0,26.4,0.0,0.0,18,None
CANINE001,7.424,27-10-2022,7,Sleeping,0,106,1.0,26.2,0.0,0.0,18,None
CANINE001,7.424,27-10-2022,8,Sleeping,0,106,1.0,25.1,0.0,0.0,20,None
CANINE001,7.424,27-10-2022,9,Eating,114,111,6.4,26.3,141.9,104.2,18,None
CANINE001,7.424,27-10-2022,10,Walking,1753,123,53.1,33.4,0.0,0.0,36,None
CANINE001,7.424,27-10-2022,11,Playing,1607,121,50.7,27.8,0.0,0.0,21,High
CANINE001,7.424,27-10-2022,12,Normal,391,108,13.6,27.1,0.0,46.4,25,None
CANINE001,7.424,27-10-2022,13,Playing,1102,114,33.7,30.8,0.0,0.0,30,Low
CANINE001,7.424,27-10-2022,14,Sleeping,0,110,3.0,26.7,0.0,0.0,19,None
CANINE001,7.424,27-10-2022,15,Sleeping,0,106,3.0,24.8,0.0,0.0,15,None
CANINE001,7.424,27-10-2022,16,Normal,160,104,7.8,25.5,0.0,13.4,20,None
CANINE001,7.424,27-10-2022,17,Eating,315,115,10.4,27.9,169.0,59.8,21,None
CANINE001,7.424,27-10-2022,18,Normal,357,116,12.6,26.2,0.0,19.3,21,Low
CANINE001,7.424,27-10-2022,19,Walking,2010,123,62.7,31.1,0.0,0.0,25,High
CANINE001,7.424,27-10-2022,20,Normal,342,108,12.2,26.2,0.0,38.4,17,None
CANINE001,7.424,27-10-2022,21,Normal,523,113,16.5,27.7,0.0,62.9,27,Low
CANINE001,7.424,27-10-2022,22,Playing,701,129,21.8,28.3,0.0,0.0,30,Medium
CANINE001,7.424,27-10-2022,23,Sleeping,0,104,3.0,26.9,0.0,0.0,18,None
CANINE001,7.422,28-10-2022,0,Sleeping,0,101,1.0,26.1,0.0,0.0,15,None
CANINE001,7.422,28-10-2022,1,Sleeping,0,106,1.0,26.3,0.0,0.0,15,None
CANINE001,7.422,28-10-2022,2,Sleeping,0,113,1.0,26.6,0.0,0.0,19,None
CANINE001,7.422,28-10-2022,3,Sleeping,0,109,2.0,27.5,0.0,0.0,15,None
CANINE001,7.422,28-10-2022,4,Sleeping,0,111,2.0,24.6,0.0,0.0,19,None
CANINE001,7.422,28-10-2022,5,Sleeping,0,103,1.0,25.6,0.0,0.0,15,None
CANINE001,7.422,28-10-2022,6,Sleeping,0,110,1.0,24.7,0.0,0.0,19,None
CANINE001,7.422,28-10-2022,7,Sleeping,0,106,1.0,27.3,0.0,0.0,16,None
CANINE001,7.422,28-10-2022,8,Eating,277,111,9.2,28.1,108.5,94.5,20,None
CANINE001,7.422,28-10-2022,9,Walking,2364,129,71.2,31.4,0.0,0.0,33,None
CANINE001,7.422,28-10-2022,10,Playing,1407,114,42.8,29.4,0.0,0.0,31,Medium
CANINE001,7.422,28-10-2022,11,Normal,430,112,15.8,25.1,0.0,47.5,20,Low
CANINE001,7.422,28-10-2022,12,Playing,1521,125,46.2,29.7,0.0,0.0,30,Medium
CANINE001,7.422,28-10-2022,13,Normal,497,113,17.8,29.0,0.0,19.6,21,Low
CANINE001,7.422,28-10-2022,14,Normal,368,116,11.9,26.8,0.0,33.5,19,None
CANINE001,7.422,28-10-2022,15,Sleeping,0,103,3.0,24.5,0.0,0.0,18,None
CANINE001,7.422,28-10-2022,16,Playing,1150,112,35.1,31.4,0.0,0.0,35,Medium
CANINE001,7.422,28-10-2022,17,Eating,174,116,6.2,29.1,105.3,144.2,20,None
CANINE001,7.422,28-10-2022,18,Playing,1014,121,33.1,29.8,0.0,0.0,25,High
CANINE001,7.422,28-10-2022,19,Walking,1313,126,42.0,34.1,0.0,0.0,29,Medium
CANINE001,7.422,28-10-2022,20,Normal,384,109,14.4,24.9,0.0,45.4,22,None
CANINE001,7.422,28-10-2022,21,Normal,220,111,7.5,26.5,0.0,57.7,23,Low
CANINE001,7.422,28-10-2022,22,Normal,559,108,17.6,27.1,0.0,57.2,26,Low
CANINE001,7.422,28-10-2022,23,Sleeping,0,105,1.0,27.4,0.0,0.0,15,None
CANINE001,7.3997,29-10-2022,0,Sleeping,0,110,2.0,27.3,0.0,0.0,17,None
CANINE001,7.3997,29-10-2022,1,Sleeping,0,111,3.0,27.4,0.0,0.0,17,None
CANINE001,7.3997,29-10-2022,2,Sleeping,0,103,2.0,27.4,0.0,0.0,17,None
CANINE001,7.3997,29-10-2022,3,Sleeping,0,112,3.0,27.4,0.0,0.0,17,None
CANINE001,7.3997,29-10-2022,4,Sleeping,0,108,1.0,24.9,0.0,0.0,19,None
CANINE001,7.3997,29-10-2022,5,Sleeping,0,107,2.0,26.6,0.0,0.0,19,None
CANINE001,7.3997,29-10-2022,6,Sleeping,0,104,3.0,26.0,0.0,0.0,17,None
CANINE001,7.3997,29-10-2022,7,Sleeping,0,106,3.0,24.8,0.0,0.0,18,None
CANINE001,7.3997,29-10-2022,8,Sleeping,0,104,2.0,26.8,0.0,0.0,18,None
CANINE001,7.3997,29-10-2022,9,Sleeping,0,103,2.0,26.7,0.0,0.0,16,None
CANINE001,7.3997,29-10-2022,10,Sleeping,0,107,1.0,26.1,0.0,0.0,15,None
CANINE001,7.3997,29-10-2022,11,Walking,1959,123,59.0,29.5,0.0,0.0,30,Low
CANINE001,7.3997,29-10-2022,12,Playing,663,131,21.6,30.9,0.0,0.0,34,Medium
CANINE001,7.3997,29-10-2022,13,Eating,154,105,5.6,25.2,132.0,123.0,26,None
CANINE001,7.3997,29-10-2022,14,Normal,421,111,14.5,26.5,0.0,41.8,26,None
CANINE001,7.3997,29-10-2022,15,Walking,1802,128,55.3,33.3,0.0,0.0,29,None
CANINE001,7.3997,29-10-2022,16,Walking,1137,117,36.7,32.8,0.0,0.0,34,Medium
CANINE001,7.3997,29-10-2022,17,Walking,2901,114,86.9,31.1,0.0,0.0,37,High
CANINE001,7.3997,29-10-2022,18,Normal,277,114,10.2,26.4,0.0,61.6,24,None
CANINE001,7.3997,29-10-2022,19,Eating,177,107,8.2,27.1,131.4,41.3,22,None
CANINE001,7.3997,29-10-2022,20,Playing,497,121,15.7,30.5,0.0,0.0,31,High
CANINE001,7.3997,29-10-2022,21,Eating,228,110,9.7,26.9,155.4,96.0,19,None
CANINE001,7.3997,29-10-2022,22,Normal,532,105,17.7,26.9,0.0,29.7,21,Low
CANINE001,7.3997,29-10-2022,23,Normal,276,110,9.2,28.1,0.0,51.3,24,None
CANINE001,7.4055,30-10-2022,0,Sleeping,0,103,2.0,27.4,0.0,0.0,20,None
CANINE001,7.4055,30-10-2022,1,Sleeping,0,102,3.0,25.6,0.0,0.0,19,None
CANINE001,7.4055,30-10-2022,2,Sleeping,0,104,1.0,24.7,0.0,0.0,20,None
CANINE001,7.4055,30-10-2022,3,Sleeping,0,103,2.0,27.4,0.0,0.0,19,None
CANINE001,7.4055,30-10-2022,4,Sleeping,0,109,2.0,25.0,0.0,0.0,20,None
CANINE001,7.4055,30-10-2022,5,Sleeping,0,111,3.0,26.2,0.0,0.0,16,None
CANINE001,7.4055,30-10-2022,6,Sleeping,0,109,3.0,27.3,0.0,0.0,18,None
CANINE001,7.4055,30-10-2022,7,Sleeping,0,101,3.0,26.3,0.0,0.0,15,None
CANINE001,7.4055,30-10-2022,8,Sleeping,0,110,1.0,25.5,0.0,0.0,17,None
CANINE001,7.4055,30-10-2022,9,Walking,1188,113,38.2,32.8,0.0,0.0,27,None
CANINE001,7.4055,30-10-2022,10,Normal,455,106,16.5,27.1,0.0,56.6,26,None
CANINE001,7.4055,30-10-2022,11,Eating,328,116,11.7,27.3,186.3,40.4,22,None
CANINE001,7.4055,30-10-2022,12,Sleeping,0,105,3.0,26.0,0.0,0.0,16,None
CANINE001,7.4055,30-10-2022,13,Playing,979,129,32.0,30.9,0.0,0.0,30,High
CANINE001,7.4055,30-10-2022,14,Normal,452,113,15.4,26.5,0.0,52.8,26,None
CANINE001,7.4055,30-10-2022,15,Walking,1191,123,37.3,29.1,0.0,0.0,28,Medium
CANINE001,7.4055,30-10-2022,16,Walking,2465,130,76.0,33.0,0.0,0.0,33,High
CANINE001,7.4055,30-10-2022,17,Normal,310,105,12.2,27.1,0.0,13.8,23,None
CANINE001,7.4055,30-10-2022,18,Sleeping,0,105,3.0,26.4,0.0,0.0,17,None
CANINE001,7.4055,30-10-2022,19,Eating,255,112,10.6,25.0,134.3,127.5,27,None
CANINE001,7.4055,30-10-2022,20,Normal,398,113,12.8,26.6,0.0,40.8,19,None
CANINE001,7.4055,30-10-2022,21,Eating,206,110,8.1,25.7,147.7,120.6,23,None
CANINE001,7.4055,30-10-2022,22,Normal,292,112,9.6,25.1,0.0,15.3,27,None
CANINE001,7.4055,30-10-2022,23,Sleeping,0,109,2.0,26.9,0.0,0.0,20,None
CANINE001,7.4263,31-10-2022,0,Sleeping,0,108,3.0,25.9,0.0,0.0,15,None
CANINE001,7.4263,31-10-2022,1,Sleeping,0,111,3.0,26.7,0.0,0.0,18,None
CANINE001,7.4263,31-10-2022,2,Sleeping,0,112,3.0,24.8,0.0,0.0,20,None
CANINE001,7.4263,31-10-2022,3,Sleeping,0,105,1.0,26.5,0.0,0.0,20,None
CANINE001,7.4263,31-10-2022,4,Sleeping,0,103,3.0,26.5,0.0,0.0,16,None
CANINE001,7.4263,31-10-2022,5,Sleeping,0,112,2.0,25.4,0.0,0.0,16,None
CANINE001,7.4263,31-10-2022,6,Sleeping,0,111,3.0,26.0,0.0,0.0,20,None
CANINE001,7.4263,31-10-2022,7,Sleeping,0,109,3.0,26.2,0.0,0.0,19,None
CANINE001,7.4263,31-10-2022,8,Eating,202,106,8.0,28.4,187.6,47.2,25,None
CANINE001,7.4263,31-10-2022,9,Walking,1936,131,59.5,31.9,0.0,0.0,34,None
CANINE001,7.4263,31-10-2022,10,Sleeping,0,107,2.0,26.8,0.0,0.0,18,None
CANINE001,7.4263,31-10-2022,11,Playing,1123,133,36.4,28.7,0.0,0.0,27,Medium
CANINE001,7.4263,31-10-2022,12,Normal,316,107,12.4,26.5,0.0,40.5,18,Low
CANINE001,7.4263,31-10-2022,13,Sleeping,0,106,2.0,24.7,0.0,0.0,20,None
CANINE001,7.4263,31-10-2022,14,Normal,380,110,12.3,25.9,0.0,32.9,23,Low
CANINE001,7.4263,31-10-2022,15,Sleeping,0,103,3.0,25.3,0.0,0.0,20,None
CANINE001,7.4263,31-10-2022,16,Eating,141,104,6.2,27.3,173.0,147.6,22,None
CANINE001,7.4263,31-10-2022,17,Normal,354,112,13.5,27.8,0.0,45.7,20,Low
CANINE001,7.4263,31-10-2022,18,Sleeping,0,107,2.0,25.5,0.0,0.0,16,None
CANINE001,7.4263,31-10-2022,19,Walking,1169,124,35.7,34.4,0.0,0.0,30,None
CANINE001,7.4263,31-10-2022,20,Playing,775,127,24.0,29.6,0.0,0.0,25,Medium
CANINE001,7.4263,31-10-2022,21,Sleeping,0,112,3.0,26.4,0.0,0.0,15,None
CANINE001,7.4263,31-10-2022,22,Sleeping,0,111,3.0,26.6,0.0,0.0,15,None
CANINE001,7.4263,31-10-2022,23,Sleeping,0,108,1.0,25.7,0.0,0.0,19,None
CANINE001,7.4413,01-11-2022,0,Sleeping,0,102,2.0,25.5,0.0,0.0,17,None
CANINE001,7.4413,01-11-2022,1,Sleeping,0,110,1.0,26.8,0.0,0.0,17,None
CANINE001,7.4413,01-11-2022,2,Sleeping,0,106,2.0,27.3,0.0,0.0,18,None
CANINE001,7.4413,01-11-2022,3,Sleeping,0,111,1.0,26.2,0.0,0.0,16,None
CANINE001,7.4413,01-11-2022,4,Sleeping,0,107,1.0,25.0,0.0,0.0,15,None
CANINE001,7.4413,01-11-2022,5,Sleeping,0,104,1.0,26.2,0.0,0.0,17,None
CANINE001,7.4413,01-11-2022,6,Sleeping,0,111,3.0,25.9,0.0,0.0,17,None
CANINE001,7.4413,01-11-2022,7,Sleeping,0,104,3.0,24.9,0.0,0.0,18,None
CANINE001,7.4413,01-11-2022,8,Eating,290,110,11.6,26.7,183.3,95.1,26,None
CANINE001,7.4413,01-11-2022,9,Walking,1880,128,57.0,33.3,0.0,0.0,31,None
CANINE001,7.4413,01-11-2022,10,Playing,1091,130,34.5,32.3,0.0,0.0,36,High
CANINE001,7.4413,01-11-2022,11,Normal,392,109,13.7,26.8,0.0,18.3,21,Low
CANINE001,7.4413,01-11-2022,12,Normal,343,107,12.2,29.4,0.0,2.1,24,Low
CANINE001,7.4413,01-11-2022,13,Sleeping,0,101,2.0,26.3,0.0,0.0,15,None
CANINE001,7.4413,01-11-2022,14,Playing,622,132,21.5,30.3,0.0,0.0,32,Medium
CANINE001,7.4413,01-11-2022,15,Sleeping,0,105,1.0,27.0,0.0,0.0,19,None
CANINE001,7.4413,01-11-2022,16,Eating,310,116,12.2,24.8,184.8,94.9,21,None
CANINE001,7.4413,01-11-2022,17,Normal,249,111,9.4,28.0,0.0,17.1,22,Low
CANINE001,7.4413,01-11-2022,18,Normal,264,112,8.9,25.9,0.0,20.1,24,None
CANINE001,7.4413,01-11-2022,19,Playing,949,114,29.2,31.4,0.0,0.0,28,Medium
CANINE001,7.4413,01-11-2022,20,Walking,2988,129,90.9,29.0,0.0,0.0,33,Medium
